tenant_id,is_active,cluster,segment,business_action,tenure_days,n_invoices,avg_rent,rent_cv,overdue_rate,avg_days_late,unpaid_count,avg_eb,billing_freq,discount_dependency,n_switches
938b7931-4bde-a083-d158-635a65e6da73,0,1,standard,Monitor,61,3,15000.0,0.057735026918962574,0.6666666666666666,30.0,1,1076.0,1.4754098360655739,0.0,0
93eb3d6a-d35b-ef1f-83b8-7430b6ad1674,1,0,frequent-late-payer,Proactive collections,852,29,13974.137931034482,0.05157325060709898,0.5517241379310345,48.4,1,1097.6896551724137,1.0211267605633803,0.0,0
93ffab65-d88d-3bbd-9dba-fc0c764f42f4,0,1,standard,Monitor,92,7,5244.285714285715,1.2929200432040167,0.5714285714285714,21.0,1,532.2857142857143,2.282608695652174,0.0,1
94927866-7ca0-4311-b799-972822792cb8,0,1,standard,Monitor,46,3,10833.333333333334,0.3759012837806343,0.3333333333333333,1.0,0,1226.0,1.9565217391304346,0.0,0
94a44555-23ae-3135-5416-01dc72f3397c,0,0,frequent-late-payer,Proactive collections,1096,6,7560.0,1.080628734306679,0.6666666666666666,362.0,1,247.33333333333334,0.1642335766423358,0.0,0
950dd22f-78fa-d205-48b3-fe5a5cc7438e,1,0,frequent-late-payer,Proactive collections,1688,41,14670.731707317073,0.05158010493005764,0.8536585365853658,27.823529411764707,1,961.560975609756,0.7286729857819906,0.0,0
9541a16d-d020-eb78-80f1-a4a2d4b7775f,1,0,frequent-late-payer,Proactive collections,212,8,24163.25,0.15647315485311244,1.0,24.571428571428573,1,989.125,1.1320754716981132,0.0,0
961c950e-debe-4dd2-8e5f-08bf92bda977,1,1,standard,Monitor,18,2,11460.0,0.37514914743579486,0.5,0.0,1,603.0,2.0,0.0,0
9653a402-ff75-bbdf-8cc6-1cb0ca01f233,1,0,frequent-late-payer,Proactive collections,669,23,13703.347826086956,0.18621872421375432,0.30434782608695654,9.142857142857142,0,1456.1739130434783,1.0313901345291479,0.0,0
9714e9c1-0eab-8c23-1dd7-2071a458be87,0,1,standard,Monitor,184,12,9727.25,0.8029402012581798,1.0,29.8,2,838.1666666666666,1.9565217391304346,0.0,2
9721fe81-75b8-a314-4319-a323cdd3423b,0,0,frequent-late-payer,Proactive collections,488,9,3582.8888888888887,1.533795391354744,0.7777777777777778,73.83333333333333,1,393.0,0.5532786885245902,0.0,1
97df6798-c997-e797-69e0-f9b4b90aa285,0,1,standard,Monitor,334,14,10417.857142857143,0.6144728553980184,0.7142857142857143,8.0,1,336.35714285714283,1.25748502994012,0.0,0
982397b8-b96b-4d87-eb8b-62916e148d45,0,0,frequent-late-payer,Proactive collections,264,10,13050.0,0.35136418446315326,0.9,39.375,1,1094.9,1.1363636363636362,0.0,0
9842fbe1-4d57-13e7-6abf-aed2f18d4ca0,0,0,frequent-late-payer,Proactive collections,794,29,11183.172413793103,0.38090560978230287,0.7931034482758621,28.90909090909091,1,1423.0148275862068,1.0957178841309825,0.0,0
