property_name,platform,source_url,rating,review_text,review_date,retrieval_date,apify_run_id,provenance,review_id,review_origin
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,"We stayed at Kolam Gandhi Serviced Apartments for 3 nights and had a most enjoyable time there throughout. The hospitality and warmth was exceptional from the time we checked in till our checkout. The reception staff were outstanding, ever willing to cheerfully serve us promptly and ensure that all our needs were met as best as was possible. Its great location, homely atmosphere, with a clean comfortable room, functional common areas and well-kept shared/private kitchenettes, as well as helpful care-takers made our stay unforgettable. The daily breakfast they served was delicious and freshly prepared. Thank you from us to all, especially the reception ladies and our caretaker.",2026-08-14T08:34:20.027Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21wRFlqTm9hMEpTVGpsUVdUbEdaVmRrVDFvNVVIYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Good,2026-08-09T13:10:05.087Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2paRlNsQlBhVUl6V0VVMWVHRmxaVEZxT1dnM1ZYYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,4,"Very good location and facility but unable to get extra hours for fresh up as we had bus at 10Pm, gave permission to wait in lobby, very cooperative staff",2026-08-07T13:00:02.337Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xKNVNHZHlkSE5DY0RWR01VRk1WMHBZU0VWc2FFRRAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Stayed with family for 4 nights and thoroughly enjoyed our stay. Felt at home with the kind of support rendered by the staff. The property is very well maintained and the location and premises made the stay quite memorable.  Would love to visit again!,2026-08-05T05:54:10.613Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tOTWJsTXpYMjlOWmtFeWNUUk5NWEpMVmpCamJrRRAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Nice and wonderful 👍,2026-07-29T07:07:15.305Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tOR2FYUjNaRkl6UjFwT2FYSmllV2hzYm5GdFRtYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,4,It was very spectacular places among Chennai we enjoyed there a lot,2026-07-21T14:39:16.004Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2t4b2NWTjNZV3B1WTJ3MFNHTnpjMUZJTUdWblJHYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,"Super place in chennai for a family to stay for a couple of days! Central to main locations in city, not too far from the beach and amazing place, well maintained, good sized rooms. The service is top notch as well",2026-07-07T17:57:45.843Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21aek0xaFpXRFEzTjFSd2NqSmpSazV1U1RrMlUzYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Very polite  and courteous staff and very comfortable stay,2026-06-21T13:20:07.099Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tkdmJsVXlRVVYzZVY5Uk1rdzFaVEJuWlRacWVsRRAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,"We had a wonderful family gathering and thoroughly enjoyed our stay at Kolam Gandhi Apartment. The service was excellent, and the staff was always available and very prompt in responding to our requests. The rooms were spotless, dust-free, and comfortable. The kitchen was well-equipped with all the basic amenities, making our stay convenient and enjoyable.

Overall, we had a pleasant and memorable experience and would recommend Kolam Gandhi Apartment to families and groups looking for a comfortable stay.",2026-06-16T11:27:47.443Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2sxa1JVUXRYMmhhWnpadWEyNXNOR0pCTkU4eFNFRRAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,I visited chennai 10th June and stayed till 14th Room was clean and staff  response to any requirement prompt and positive management and staff were good and my stay was very comfortable Thank you,2026-06-14T14:29:32.488Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21GaUxWQldNVlJzYlRSbWJHZFZVVmt4VVV0bGIxRRAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Nice central place. People are service oriented and well maintained premises.,2026-06-06T11:49:22.039Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25rMWNuQTNhVEJWVUhkNGRFVm9SRVV3VjBZNVIyYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,"Superb combination of an apartment stay and a hotel. Great parking, security but within a nice serviced apartment. It was a great stay at a reasonable price and I ended up staying for 3 nights. Clean bathroom, the master bedroom has a lot of light, and makes the stay in the room during hot Chennai afternoons easy and worth it.",2026-05-10T11:52:24.901Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21aS09EZGZNMUZpYUVobFVUTkhURUZRT1RrelZIYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,"Clean decent place for family or whoever . Location ideal. Service good. Understanding folks. We had booked for 3 days, later made it 2 due to certain personal reasons. Had to leave early as well. They changed us only for the actual time stayed. Not greedy folks.  Food was good, AC works well, rooms were clean, polite people. Good team, Tamilarasan, Meenu, Vasanth. Did not meet the cook.  Thank you all gor making our stay pleasant.",2026-04-29T11:07:33.045Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tGaU9IWjFjemxUZFRsMVRHaHdaMlIzYVVjMVNXYxAB,Google
Kolam Gandhi Serviced Apartments,google_maps,https://www.google.com/maps/search/?api=1&query=Kolam%20Gandhi%20Serviced%20Apartments&query_place_id=ChIJE5AFdOtnUjoRvXEL_yNNBD4,5,Prime location.  Very well maintained rooms,2026-04-12T18:08:19.766Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2taS1pHUnJNR1pzVnpSa1IzRTRaRVkxY0ZvMVRGRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,1,"Worst PG experience ever. Half the time, there is either no water or the water is foul-smelling. Cleanliness is not maintained at all, and the landlords and staff are rude, unhelpful, and completely ignorant of tenants’ needs. Strongly advise against staying here.",2026-05-14T03:39:35.059Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25seVYybHNTWFZZTTJRM1ZWQTFTWGROV0ZoMmEwRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,4,"Rooms are good and the location is also great. The only issue I felt during my 8 months, is the WiFi, once in a while it's stops working in the third floor. Everything else is great.",2026-03-07T14:20:40.777Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2kxdGVYSlZkMjVWZURWQ2VtMXllbkp3YUVoTVRsRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,1,"I want to book pg , please reply my chat in same no. Available.
No reply from many days !",2025-10-21T07:15:01.640Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xVMWVtVjNTRmxHYm1wak9WSkZOakZ2Um1VMFZHYxAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,"This place deserves a 5 star review tbh ! The location is very good and there's a good standard of people living in the surrounding.  ( Mini cooper , bmw , mercedes owners all around  :-)

PRICES -
As of Sept 2025
2 bed sharing AC - 11K
Single Bed sharing - 13K
3bed & 4 bed - am not sure about the prices but it's close to 8-9K.

Caution deposit for us was 5.5k out of which 1k was non - refundable .

The caretaker / owner is very humble & poliete. Refrigerator & washing machine is also present.

If u're looking for a GOOD PG around Thiruvanmiyur, u can definately check out this place.

CONS -

The only cons that I found is that since the electricity meter they follow is of commercial standard so Rs. 14/- unit . I mean u can say it's kinda costly ( atleast for me ) .

There's no food provided in the PG. U can explore some mess options nearby and also some veg / non veg restaurants around 500m radius.

Rest all good & perfect . I'd highly recommend this place.",2025-10-08T08:15:02.125Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2t4dFVIWkRkVFJpT0ZwTlEycGxjM1pQTVhCVk4zYxAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,2,"Any vacancy available in an AC room?
Called u many times but no response from ur side...",2025-05-11T08:47:56.619Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VQZUNscTJTNUpYNjdnRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,3,How to contact the owner ?,2025-03-14T10:21:40.945Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnTURRcTdYdHB3RRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,3,"This is a note to the owner!!

The phone number that you've given is always busy. How are we supposed to enquire about rooms when we can't contact you??

Please fix this problem.",2024-06-03T04:15:19.391Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChZDSUhNMG9nS0VJQ0FnSUN6cWJTeVZ3EAE,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,Over,2024-05-09T06:46:22.463Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnSURqbjdtN21BRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,Stayed here for 5 months and with my experience this  is one of the best in the locality surely suggested,2023-12-12T15:36:57.241Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChZDSUhNMG9nS0VJQ0FnSURWaHEtQkJ3EAE,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,Best pg in thiruvanmiyur and ecr location.,2023-11-04T13:58:05.871Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnSURGNkl5cWxRRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,"Nice hostel with all sort of facilities....Pros: Location,  facilities in the hostel, owner...con : food is not prepared in the hostel but one can opt for delivery kind of system  which is available.....Worth the price....",2023-11-04T04:12:18.309Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnSURGc0xQdWpRRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,"I've been staying at Kripa Homes PG for about 6 months and have found it to be quite pleasant. Room cleaning and other necessary appliances such as an air conditioner, a washing machine, a refrigerator, and cameras are all brand new. The primary theme is that the price is really economical in a place like Thiruvanmayur.",2023-11-02T09:36:20.002Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnSUNGaThIUy1BRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,4,Good,2023-10-12T13:34:47.672Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChdDSUhNMG9nS0VJQ0FnSUM1aXJYMXVBRRAB,Google
Kripa Homes PG,google_maps,https://www.google.com/maps/search/?api=1&query=Kripa%20Homes%20pg%20thiruvanmiyur&query_place_id=ChIJl6JhER9dUjoRCyv8zdJImR4,5,Good PG in Thiruvanmiyur area with Biometric security. Rooms were spacious and well maintained by regular cleaning.,2023-09-19T14:56:37.204Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,ChZDSUhNMG9nS0VJQ0FnSUNaeDVlNVVnEAE,Google
Diyaa Paying Guest,google_maps,https://www.google.com/maps/search/?api=1&query=Diyaa%20Paying%20Guest&query_place_id=ChIJsQhx8IpnUjoRaIhgHIiuH44,5,"I stayed there for 6 months when I was in Chennai for my job.
The room and area are good.
The owner of the PG is very supportive and always help in every situation.
It was a wonderful experience there",2026-02-14T07:05:54.241Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21oNVpGVm9OazlIZFdOMlduRTJiRmxJTW0xM1NtYxAB,Google
Diyaa Paying Guest,google_maps,https://www.google.com/maps/search/?api=1&query=Diyaa%20Paying%20Guest&query_place_id=ChIJsQhx8IpnUjoRaIhgHIiuH44,5,Sharing my 6 months experience. Best pg in nearby areas. Owner is very helpful person. No restrictions.,2026-02-07T05:40:39.561Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pSaVlXWm1WbFJCYkdkbWREYzNjRTFyV0VGc1RXYxAB,Google
